deadline,wantedTitle,workPlcNm,plDetAddr,etcItm,emplymShp,frDd,toDd,oranNm,stmNm,clltPrnnum,clerk,clerkContt,homepage
마감,"[긴급구인] 푸드머스 양지물류센터 영선직 월285만, 연차,퇴직금별도",서울특별시 영등포구,"07332 서울특별시 영등포구 국제금융로8길 27-8, NH캐피탈빌딩 (여의도동, 엔에이치농협캐피탈빌딩)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장애인, 차량소지자 ",기타,20240306,20240331,(주)지앤비시스템,워크넷,1,채일웅,02-3770-4866,
마감,(사)한국신장장애인울산협회 부설 울산광역시신장장애인병원이송센터 직원 채용 공고문,울산광역시 남구,"44679 울산광역시 남구 중앙로 274 (신정동, 단성B/D 2층)","운전면허증, 장애인 ",기타,20240306,20240320,사단법인한국신장장애인울산협회,워크넷,1,김기섭,052-271-7272,www.kidneyus.or.kr
마감,중구 을지로입구역 소재 경기빌딩 시설기사 모집(전기/설비),서울특별시 동작구,"06938 서울특별시 동작구 노량진로 26, 305호 (대방동, 솔표빌딩)","(준)고령자(50세이상), 장애인 ",기타,20240306,20240331,(주）순일기업,워크넷,1,김은경,,www.soonil.co.kr
마감,다산한양수자인리버팰리스아파트 미화원 / 복지카드 소지자 우대 (급구),경기도 평택시,"17915 경기도 평택시 조개터로6번길 31-13 (합정동, 은혜빌딩)","(준)고령자(50세이상), 장애인 복지카드소지자우대",시간제 일자리,20240306,20240331,주식회사제일엔에스,워크넷,1,이경택,031-668-8854,
접수중,전기관련 사무 업무 모집,경상북도 영주시,36145 경상북도 영주시 장수면 장수로220번길 33 ,"장애인, 차량소지자 장애인고용 우대
전기관련 자격증 우대
품질관리담당자 우대
AutoCAD 활용가능자 우대
1종 운전면허자격 우대
품질관리담당자 자격증 우대",기타,20240306,20240504,주식회사 장흥,워크넷,1,김윤희,054-635-3000,
마감,2024년 자립생활체험홈 전담 사회복지사 채용 공고,경기도 의왕시,"16082 경기도 의왕시 부곡복지관길 53, 2층 (삼동, 부곡복지회관복지회관)","운전면허증, 장애인 장애인 및 취업지원대상자 가점 : 관련 서류 제출 시",기타,20240306,20240318,의왕시장애인자립센터,워크넷,1,조양식,031-462-0423,http://www.uwilc.or.kr/
마감,"에이치플러스재활자립병원 간호간병통합서비스 재활지원(3교대),병동지원 인원 모집",경기도 부천시,"14558 경기도 부천시 원미구 조마루로385번길 92, 1408호 ","(준)고령자(50세이상), 고용촉진장려금대상자, 장애인 ",기타,20240305,20240319,주식회사위드플러스시스템,워크넷,14,김승모,032-612-0655,
접수중,아파트 외곽 미화원  구인,인천광역시 남동구,"21653 인천광역시 남동구 논고개로123번길 17, 808호 (논현동)","(준)고령자(50세이상), 장애인 ",시간제 일자리,20240305,20240504,（주）비엠에스종합개발,워크넷,1,박기용,,
마감,서울연구원 2024년 제3회 대체인력 채용 공고,서울특별시 서초구,06756 서울특별시 서초구 남부순환로340길 57 (서초동),"보훈취업지원대상자, 장애인 ",기타,20240305,20240313,(재）서울연구원,워크넷,1,박형수,02-2149-1195,www.si.re.kr
마감,서울연구원 2024년 제3회 정원외직원 채용 공고,서울특별시 서초구,06756 서울특별시 서초구 남부순환로340길 57 (서초동),"보훈취업지원대상자, 장애인 ",기타,20240305,20240313,(재）서울연구원,워크넷,13,박형수,02-2149-1195,www.si.re.kr
접수중,아파트 시설관리기사 모집,전북특별자치도 익산시,"54601 전북특별자치도 익산시 평동로9길 74, 2층 (갈산동)","고용촉진장려금대상자, 장애인 ",기타,20240305,20240430,현대종합주택관리(주),워크넷,1,이승례,063-252-7497,
접수중,[매스메스에이지] 학동역 인근 건물관리원,서울특별시 성동구,"04735 서울특별시 성동구 한림말길 41-21 (옥수동, 삼오빌딩)","(준)고령자(50세이상), 고용촉진장려금대상자, 장애인 ",기타,20240305,20240504,주식회사삼오종합관리,워크넷,1,권선영,,
마감,장애인활동지원기관 전담인력 채용공고,경기도 이천시,"17373 경기도 이천시 중리천로 136, 4층 (중리동)","운전면허증, 장애인, 차량소지자 ",기타,20240305,20240319,사)경기장애인자립생활센터협의회이천시지부이삭IL센터,워크넷,1,정기열,031-694-9050,isakil.kr
마감,[용인 수지] 이편한세상 수지아파트 내부 미화원,서울특별시 강서구,"07591 서울특별시 강서구 공항대로 325, 7층 (등촌동, 에이스빌딩)",장애인 ,시간제 일자리,20240305,20240404,주식회사에코그린티엠,워크넷,2,백송이,,http://echogreentm.co.kr
마감,미화원 채용[순흥빌딩],서울특별시 강남구,"06343 서울특별시 강남구 일원로9길 28, 202호 (일원동)","(준)고령자(50세이상), 장애인 ",기타,20240305,20240319,(주)한얼관리,워크넷,1,서경석,02-445-0291,
마감,2024년도 제1차 신규직원 채용(기술직/행정직/업무지원직),대전광역시 유성구,34129 대전광역시 유성구 가정로 152 ,"보훈취업지원대상자, 장애인 자세한 사항은 자사 홈페이지 채용공고문 및 직무기술서 참조",기타,20240305,20240319,한국에너지기술연구원,워크넷,4,이창근,042-860-3294,http://www.kier.re.kr
마감,한국폴리텍대학 인천캠퍼스 청년인턴(일경험사업) 채용 공고,인천광역시 부평구,21417 인천광역시 부평구 무네미로448번길 56 (구산동),"보훈취업지원대상자, 장애인 ",기타,20240305,20240312,한국폴리텍대학인천캠퍼스,워크넷,1,이상호,032-510-2324,http://incheon.kopo.ac.kr/
마감,한국폴리텍대학 인천캠퍼스 비정규직(조리원) 채용 공고,인천광역시 부평구,21417 인천광역시 부평구 무네미로448번길 56 (구산동),"보훈취업지원대상자, 장애인 1. 「장애인 복지법」에 따른 장애인 등록자
2. 「독립유공자 예우에 관한 법률」, 「국가유공자 등 예우 및 지원에 관한 법률」, 「5·18민주유공자 예우에 관한 법률」,
「특수임무유공자 예우 및 단체설립에 관한 법률」, 「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」,
「보훈보상대상자 지원에 관한 법률」에 따른 취업 지원 대상자",기타,20240305,20240312,한국폴리텍대학인천캠퍼스,워크넷,1,이상호,032-510-2324,http://incheon.kopo.ac.kr/
마감,업무용 빌딩 미화원 구인,서울특별시 강남구,"06343 서울특별시 강남구 일원로9길 28, 202호 (일원동)","(준)고령자(50세이상), 장애인 ",기타,20240305,20240319,(주)한얼관리,워크넷,1,서경석,02-445-0291,
접수중,진동/구조해석 엔지니어 모집,부산광역시 남구,"48520 부산광역시 남구 신선로 428, 502호 (용당동, 동명대학교 제2산학협력관)","고용촉진장려금대상자, 장애인 ",기타,20240305,20240504,엔켈엔지니어링,워크넷,2,이도경,051-611-0624,
마감,[월10회휴무/ 초보] 신세계푸드 평택물류센터 직원식당 주방보조 직원모집,서울특별시 강동구,"05353 서울특별시 강동구 양재대로 1465, 501호 (길동, 마루드림빌딩)","(준)고령자(50세이상), 장애인, 차량소지자 ",기타,20240305,20240406,（주）한우리종합컨설팅,워크넷,1,김석진,02-2038-8379,www.hanwooritc.com
마감,병동 간호조무사(DE) 선생님 모십니다..,대전광역시 중구,34934 대전광역시 중구 대종로 437 (대흥동),"(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20240305,20240331,백세요양병원,워크넷,1,한지희,042-226-0101,
접수중,생산관리-생산기계 조작원 모집  [울주군청 채용대행],울산광역시 울주군,44917 울산광역시 울주군 범서읍 관문로 656 ,"운전면허증, 장애인, 차량소지자 ",기타,20240305,20240504,주식회사 맑은기업,워크넷,1,황희,052-204-1377,http://www.malgeun.kr
접수중,사회복지사 모집,경상북도 안동시,36671 경상북도 안동시 당북길 22-1 (당북동),"고용촉진장려금대상자, 북한이탈주민, 장애인, 차량소지자 ",기타,20240305,20240504,미래나눔재가복지센터,워크넷,1,권영민,054-852-5263,
마감,항공기부품 조립원 모집(B787),경상남도 김해시,50875 경상남도 김해시 진례면 테크노밸리로 12 ,"운전면허증, 장애인, 차량소지자 ",기타,20240305,20240324,케이피항공산업(주),워크넷,10,김종판,055-342-5746,http://www.airkpc.com
접수중,배송.납품 기사 모집 [울주군청 채용대행],울산광역시 울주군,44917 울산광역시 울주군 범서읍 관문로 656 ,"운전면허증, 장애인, 차량소지자 ",기타,20240305,20240504,주식회사 맑은기업,워크넷,1,황희,052-204-1377,http://www.malgeun.kr
마감,"강진광주2공구 토목 현장 공무,공사 담당자 모집(경력직)",서울특별시 서초구,"06727 서울특별시 서초구 효령로 380, 8층 (서초동)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장기복무 제대군인, 장애인 측량 및 시공 가능",기타,20240305,20240331,해창개발(주),워크넷,1,박규하,070-4677-5242,www.hae-chang.co.kr
마감,전주우회도로 토목현장 공사담당자(경력직) 모집,서울특별시 서초구,"06727 서울특별시 서초구 효령로 380, 8층 (서초동)","고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장애인, 차량소지자 터널 有경험자",기타,20240305,20240331,해창개발(주),워크넷,1,박규하,070-4677-5242,www.hae-chang.co.kr
마감,발달장애인 활동서비스 제공인력 모집,경상북도 구미시,"39292 경상북도 구미시 형곡로10길 39-16 (형곡동, 무궁화APT)",장애인 ,기타,20240305,20240315,(주)발자취,워크넷,1,김영미,054-972-3421,
마감,시화병원 혈관조영실 업무 보조자 모집,인천광역시 부평구,21354 인천광역시 부평구 신트리로6번길 6 (부평동),장애인 ,기타,20240305,20240331,주식회사휴먼앤비젼,워크넷,1,최우석,,http://www.human-vision.co.kr
마감,금천구 금천이랜드해가든아파트 미화원 모집,서울특별시 마포구,"04207 서울특별시 마포구 마포대로14길 19-1 (공덕동, 그랜드빌딩)","(준)고령자(50세이상), 장애인 ",시간제 일자리,20240305,20240319,폴리텍주식회사,워크넷,1,설종문,02-6409-7903,
마감,(재)군산먹거리통합지원센터 기간제 채용 공고,전라북도 군산시,54047 전라북도 군산시 성산면 산곡2길 19-10 ,"보훈취업지원대상자, 운전면허증, 장애인 *신체 건강하고 맡은바 책임을 성실히 이행할수 있는자
*관련 업무 경험자 우대
*1종보통이상소지자",기타,20240305,20240311,재단법인 군산먹거리통합지원센터,워크넷,1,강임준,070-4903-5149,
마감,(재)군산먹거리통합지원센터 기간제 채용 공고,전라북도 군산시,54047 전라북도 군산시 성산면 산곡2길 19-10 ,"보훈취업지원대상자, 운전면허증, 장애인 *신체 건강하고 맡은바 책임을 성실히 이행할수 있는자
*관련 업무 경험자 우대
*1종보통이상소지자",기타,20240305,20240311,재단법인 군산먹거리통합지원센터,워크넷,1,강임준,070-4903-5149,
접수중,개포주공6단지아파트 미화원 구인 합니다.,인천광역시 계양구,"21069 인천광역시 계양구 오조산로57번길 15 (계산동, 명동빌딩)","(준)고령자(50세이상), 장애인 ",기타,20240305,20240504,(주)현대종합관리,워크넷,1,김철하,,
마감,"평택~오송2복선화3공구 토목현장 공사,공무 담당자(경력직) 모집",서울특별시 서초구,"06727 서울특별시 서초구 효령로 380, 8층 (서초동)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장기복무 제대군인, 장애인 터널 有 경험자",기타,20240305,20240331,해창개발(주),워크넷,1,박규하,070-4677-5242,www.hae-chang.co.kr
마감,"이천-양평4공구 토목현장 공무,공사 담당자(경력직) 모집",서울특별시 서초구,"06727 서울특별시 서초구 효령로 380, 8층 (서초동)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장기복무 제대군인, 장애인 터널 有 경험자",기타,20240305,20240331,해창개발(주),워크넷,1,박규하,070-4677-5242,www.hae-chang.co.kr
마감,"[금정역] 베스트손해사정 / 전산(정보)입력 (신입,경력)",서울특별시 영등포구,"07255 서울특별시 영등포구 선유로 146 (양평동3가, 이앤씨드림타워)",장애인 - 경증 장애인 우대,기타,20240305,20240331,베스트손해사정 주식회사,워크넷,10,김태호,02-2639-2172,
마감,냉장고 부품 조립 모집합니다.,경상남도 김해시,"50971 경상남도 김해시 장유로 77-68, 부곡동, (주)상일코스템 ",장애인 ,기타,20240305,20240322,(주)상일코스템,워크넷,3,하상채,055-325-1131,
접수중,아파트 전기과장 모집,전북특별자치도 익산시,"54555 전북특별자치도 익산시 무왕로25길 21 (부송동, 예린빌딩)","고용촉진장려금대상자, 장애인 ",기타,20240305,20240504,(주)서영주택관리,워크넷,1,이창곤,063-843-2412,http://www.seoyoung.co.kr
접수중,[(주)더꿈] 웹/SNS/미디어 콘텐츠 제작 경력직 채용합니다.,인천광역시 중구,"22302 인천광역시 중구 반달로14번길 14, 1층 102호 2층,3층 (북성동1가)","고용촉진장려금대상자, 장애인 자원봉사 실적확인서",기타,20240305,20240430,주식회사더꿈,워크넷,1,김호섭,032-765-1777,
